ID,DISTRITO,same_as_wikidata_distrito,BARRIO,same_as_wikidata_barrio,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
33226810,Retiro,https://wikidata.org/entity/Q2002296,ADELFAS,https://wikidata.org/entity/Q3774001,TURISMO,CeroEmisiones,PHEV
332640803,Retiro,https://wikidata.org/entity/Q2002296,ADELFAS,https://wikidata.org/entity/Q3774001,TURISMO,CeroEmisiones,ELECTRICO
332970172,Retiro,https://wikidata.org/entity/Q2002296,ADELFAS,https://wikidata.org/entity/Q3774001,TURISMO,ECO,PHEV
332137538,Retiro,https://wikidata.org/entity/Q2002296,ADELFAS,https://wikidata.org/entity/Q3774001,TURISMO,EtiquetaC,ELECTRICO
221633221,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,ELECTRICO
22153286,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,PHEV
221996358,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,ELECTRICO
221124120,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,PHEV
221753622,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,PHEV
221998998,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,ELECTRICO
221248,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,PHEV
222410683,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222118017,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222850970,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
00391288,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00522060,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00181704,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00935561,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00162747,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00138391,--,,--,,TURISMO,CeroEmisiones,PHEV
00526057,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00220395,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00837089,--,,--,,TURISMO,CeroEmisiones,PHEV
00341957,--,,--,,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
00573861,--,,--,,TURISMO,CeroEmisiones,PHEV
00455617,--,,--,,TURISMO,ECO,PHEV
00717505,--,,--,,TURISMO,ECO,PHEV
0068363,--,,--,,TURISMO,ECO,PHEV
114430274,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
114900256,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,ELECTRICO
114889315,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,ELECTRICO
114165936,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,ELECTRICO
11418715,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
114453785,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
114922284,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,ELECTRICO
114649456,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
114475243,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,PHEV
114208022,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,CeroEmisiones,ELECTRICO
114487734,Centro,https://wikidata.org/entity/Q1763376,JUSTICIA,https://wikidata.org/entity/Q1992319,TURISMO,ECO,PHEV
333778799,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,ELECTRICO
333882463,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,ELECTRICO
333943020,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,ELECTRICO
333865756,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,PHEV
33390948,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,PHEV
333718556,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,PHEV
333558674,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,PHEV
333529281,Retiro,https://wikidata.org/entity/Q2002296,ESTRELLA,https://wikidata.org/entity/Q3773738,TURISMO,CeroEmisiones,ELECTRICO
222360540,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
222965651,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222833351,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
222904140,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
222490662,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
22237291,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,ECO,PHEV
222499884,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
222214031,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
2228073,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
222372024,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,ECO,PHEV
222976492,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,ECO,PHEV
115858571,Centro,https://wikidata.org/entity/Q1763376,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TURISMO,CeroEmisiones,ELECTRICO
115366673,Centro,https://wikidata.org/entity/Q1763376,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TURISMO,CeroEmisiones,ELECTRICO
115752313,Centro,https://wikidata.org/entity/Q1763376,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TURISMO,CeroEmisiones,PHEV
115569323,Centro,https://wikidata.org/entity/Q1763376,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TURISMO,CeroEmisiones,PHEV
115194166,Centro,https://wikidata.org/entity/Q1763376,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TURISMO,CeroEmisiones,ELECTRICO
11529089,Centro,https://wikidata.org/entity/Q1763376,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TURISMO,CeroEmisiones,ELECTRICO
223337429,Arganzuela,https://wikidata.org/entity/Q2000929,CHOPERA,https://wikidata.org/entity/Q3773750,TURISMO,CeroEmisiones,ELECTRICO
223390057,Arganzuela,https://wikidata.org/entity/Q2000929,CHOPERA,https://wikidata.org/entity/Q3773750,TURISMO,CeroEmisiones,ELECTRICO
223119555,Arganzuela,https://wikidata.org/entity/Q2000929,CHOPERA,https://wikidata.org/entity/Q3773750,TURISMO,CeroEmisiones,ELECTRICO
334142393,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,ELECTRICO
334840220,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,ELECTRICO
33495182,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,PHEV
334733620,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,PHEV
334545638,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,PHEV
33434598,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,PHEV
334570096,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,PHEV
334970153,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,CeroEmisiones,ELECTRICO
334240953,Retiro,https://wikidata.org/entity/Q2002296,IBIZA,https://wikidata.org/entity/Q15249910,TURISMO,ECO,PHEV
116618112,Centro,https://wikidata.org/entity/Q1763376,SOL,https://wikidata.org/entity/Q2465181,TURISMO,CeroEmisiones,ELECTRICO
116362526,Centro,https://wikidata.org/entity/Q1763376,SOL,https://wikidata.org/entity/Q2465181,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
116125370,Centro,https://wikidata.org/entity/Q1763376,SOL,https://wikidata.org/entity/Q2465181,TURISMO,CeroEmisiones,ELECTRICO
00700110,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00181276,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00260898,--,,--,,TURISMO,CeroEmisiones,PHEV
0049405,--,,--,,TURISMO,CeroEmisiones,PHEV
00229853,--,,--,,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
00100484,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00845731,--,,--,,TURISMO,CeroEmisiones,PHEV
00516378,--,,--,,TURISMO,CeroEmisiones,PHEV
00865079,--,,--,,TURISMO,CeroEmisiones,PHEV
00996900,--,,--,,TURISMO,CeroEmisiones,PHEV
00164926,--,,--,,TURISMO,CeroEmisiones,PHEV
00193761,--,,--,,TURISMO,CeroEmisiones,PHEV
00542449,--,,--,,TURISMO,CeroEmisiones,ELECTRICO
00413502,--,,--,,TURISMO,ECO,ELECTRICO
00186018,--,,--,,TURISMO,ECO,PHEV
00507346,--,,--,,TURISMO,ECO,PHEV
224273735,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,PHEV
224244893,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,ELECTRICO
224699311,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,ELECTRICO
224243802,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,ELECTRICO
224984454,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,PHEV
224267891,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,PHEV
22419975,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,ELECTRICO
224183497,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,PHEV
22494266,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,PHEV
224624431,Arganzuela,https://wikidata.org/entity/Q2000929,LEGAZPI,https://wikidata.org/entity/Q3773990,TURISMO,CeroEmisiones,PHEV
220582885,Arganzuela,https://wikidata.org/entity/Q2000929,--,,TURISMO,CeroEmisiones,PHEV
22010181,Arganzuela,https://wikidata.org/entity/Q2000929,--,,TURISMO,CeroEmisiones,ELECTRICO
335152591,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,PHEV
335637184,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,PHEV
335884617,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,PHEV
33540704,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,PHEV
335842347,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,CeroEmisiones,PHEV
221327517,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,PHEV
221340610,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,ELECTRICO
221657805,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,ELECTRICO
221965800,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,PHEV
221321943,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,PHEV
221787939,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,ELECTRICO
221592891,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,CeroEmisiones,ELECTRICO
221547467,Arganzuela,https://wikidata.org/entity/Q2000929,IMPERIAL,https://wikidata.org/entity/Q3773740,TURISMO,ECO,PHEV
335201963,Retiro,https://wikidata.org/entity/Q2002296,LOSJERONIMOS,https://wikidata.org/entity/Q10306766,TURISMO,SinDistintivoAmbiental,PHEV
223393629,Arganzuela,https://wikidata.org/entity/Q2000929,CHOPERA,https://wikidata.org/entity/Q3773750,TURISMO,CeroEmisiones,ELECTRICO
223961731,Arganzuela,https://wikidata.org/entity/Q2000929,CHOPERA,https://wikidata.org/entity/Q3773750,TURISMO,CeroEmisiones,ELECTRICO
223781629,Arganzuela,https://wikidata.org/entity/Q2000929,CHOPERA,https://wikidata.org/entity/Q3773750,TURISMO,CeroEmisiones,PHEV
225388320,Arganzuela,https://wikidata.org/entity/Q2000929,DELICIAS,https://wikidata.org/entity/Q3773736,CAMION,CeroEmisiones,ELECTRICO
225168626,Arganzuela,https://wikidata.org/entity/Q2000929,DELICIAS,https://wikidata.org/entity/Q3773736,TURISMO,CeroEmisiones,PHEV
225496168,Arganzuela,https://wikidata.org/entity/Q2000929,DELICIAS,https://wikidata.org/entity/Q3773736,TURISMO,CeroEmisiones,ELECTRICO
225107903,Arganzuela,https://wikidata.org/entity/Q2000929,DELICIAS,https://wikidata.org/entity/Q3773736,TURISMO,CeroEmisiones,ELECTRICO
225925466,Arganzuela,https://wikidata.org/entity/Q2000929,DELICIAS,https://wikidata.org/entity/Q3773736,TURISMO,CeroEmisiones,PHEV
225611694,Arganzuela,https://wikidata.org/entity/Q2000929,DELICIAS,https://wikidata.org/entity/Q3773736,TURISMO,CeroEmisiones,ELECTRICO
225309442,Arganzuela,https://wikidata.org/entity/Q2000929,DELICIAS,https://wikidata.org/entity/Q3773736,TURISMO,CeroEmisiones,ELECTRICO
336403817,Retiro,https://wikidata.org/entity/Q2002296,NINOJESUS,https://wikidata.org/entity/Q3773746,TURISMO,CeroEmisiones,PHEV
336771194,Retiro,https://wikidata.org/entity/Q2002296,NINOJESUS,https://wikidata.org/entity/Q3773746,TURISMO,CeroEmisiones,PHEV
336229008,Retiro,https://wikidata.org/entity/Q2002296,NINOJESUS,https://wikidata.org/entity/Q3773746,TURISMO,CeroEmisiones,PHEV
336631503,Retiro,https://wikidata.org/entity/Q2002296,NINOJESUS,https://wikidata.org/entity/Q3773746,TURISMO,CeroEmisiones,ELECTRICO
33619550,Retiro,https://wikidata.org/entity/Q2002296,NINOJESUS,https://wikidata.org/entity/Q3773746,TURISMO,CeroEmisiones,PHEV
336374498,Retiro,https://wikidata.org/entity/Q2002296,NINOJESUS,https://wikidata.org/entity/Q3773746,TURISMO,CeroEmisiones,ELECTRICO
336321694,Retiro,https://wikidata.org/entity/Q2002296,NINOJESUS,https://wikidata.org/entity/Q3773746,TURISMO,CeroEmisiones,PHEV
336522001,Retiro,https://wikidata.org/entity/Q2002296,NINOJESUS,https://wikidata.org/entity/Q3773746,TURISMO,CeroEmisiones,ELECTRICO
441362780,Salamanca,https://wikidata.org/entity/Q1773521,RECOLETOS,https://wikidata.org/entity/Q3814551,TURISMO,CeroEmisiones,PHEV
222727659,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222321615,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
222222079,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222370865,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222514552,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222107659,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222266718,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
222891202,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
222527302,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
222779357,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222943455,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,PHEV
222644372,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,CeroEmisiones,ELECTRICO
222517013,Arganzuela,https://wikidata.org/entity/Q2000929,ACACIAS,https://wikidata.org/entity/Q3319190,TURISMO,ECO,PHEV
441473861,Salamanca,https://wikidata.org/entity/Q1773521,RECOLETOS,https://wikidata.org/entity/Q3814551,TURISMO,CeroEmisiones,ELECTRICO
