ID,DISTRITO,BARRIO,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
16161858284,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,ELECTRICO
16162309159,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162433908,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162265825,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162832433,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162731260,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,PHEV
16162786940,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,PHEV
16162112326,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
16162338218,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162830360,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162342119,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
1616272317,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162663878,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,PHEV
16162121736,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162587939,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,PHEV
16162642758,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162458580,Hortaleza,PIOVERA,TURISMO,ECO,PHEV
992890628,Moncloa-Aravaca,ARGUELLES,TURISMO,CeroEmisiones,ELECTRICO
992850272,Moncloa-Aravaca,ARGUELLES,TURISMO,CeroEmisiones,ELECTRICO
992152315,Moncloa-Aravaca,ARGUELLES,TURISMO,CeroEmisiones,PHEV
992241324,Moncloa-Aravaca,ARGUELLES,TURISMO,CeroEmisiones,PHEV
992291485,Moncloa-Aravaca,ARGUELLES,TURISMO,CeroEmisiones,PHEV
992979058,Moncloa-Aravaca,ARGUELLES,TURISMO,CeroEmisiones,PHEV
992709379,Moncloa-Aravaca,ARGUELLES,TURISMO,CeroEmisiones,ELECTRICO
99315064,Moncloa-Aravaca,CIUDADUNIVERSITARIA,CAMION,CeroEmisiones,ELECTRICO
99339267,Moncloa-Aravaca,CIUDADUNIVERSITARIA,CAMION,CeroEmisiones,ELECTRICO
993442844,Moncloa-Aravaca,CIUDADUNIVERSITARIA,TURISMO,CeroEmisiones,ELECTRICO
993772010,Moncloa-Aravaca,CIUDADUNIVERSITARIA,TURISMO,CeroEmisiones,PHEV
99373994,Moncloa-Aravaca,CIUDADUNIVERSITARIA,TURISMO,CeroEmisiones,ELECTRICO
993217563,Moncloa-Aravaca,CIUDADUNIVERSITARIA,TURISMO,CeroEmisiones,ELECTRICO
993193609,Moncloa-Aravaca,CIUDADUNIVERSITARIA,TURISMO,CeroEmisiones,ELECTRICO
99397590,Moncloa-Aravaca,CIUDADUNIVERSITARIA,TURISMO,CeroEmisiones,ELECTRICO
994249227,Moncloa-Aravaca,VALDEZARZA,TURISMO,CeroEmisiones,ELECTRICO
994323737,Moncloa-Aravaca,VALDEZARZA,TURISMO,CeroEmisiones,ELECTRICO
99485327,Moncloa-Aravaca,VALDEZARZA,TURISMO,CeroEmisiones,PHEV
994758264,Moncloa-Aravaca,VALDEZARZA,TURISMO,CeroEmisiones,ELECTRICO
99463618,Moncloa-Aravaca,VALDEZARZA,TURISMO,CeroEmisiones,ELECTRICO
995541571,Moncloa-Aravaca,VALDEMARIN,TURISMO,CeroEmisiones,ELECTRICO
995522060,Moncloa-Aravaca,VALDEMARIN,TURISMO,CeroEmisiones,ELECTRICO
995127209,Moncloa-Aravaca,VALDEMARIN,TURISMO,CeroEmisiones,PHEV
995495703,Moncloa-Aravaca,VALDEMARIN,TURISMO,CeroEmisiones,ELECTRICO
995646662,Moncloa-Aravaca,VALDEMARIN,TURISMO,CeroEmisiones,PHEV
9952056,Moncloa-Aravaca,VALDEMARIN,TURISMO,CeroEmisiones,ELECTRICO
99594723,Moncloa-Aravaca,VALDEMARIN,TURISMO,ECO,PHEV
996759733,Moncloa-Aravaca,ELPLANTIO,TURISMO,CeroEmisiones,PHEV
99689751,Moncloa-Aravaca,ELPLANTIO,TURISMO,CeroEmisiones,PHEV
996816494,Moncloa-Aravaca,ELPLANTIO,TURISMO,CeroEmisiones,ELECTRICO
996709124,Moncloa-Aravaca,ELPLANTIO,TURISMO,ECO,PHEV
996988146,Moncloa-Aravaca,ELPLANTIO,TURISMO,ECO,PHEV
997763920,Moncloa-Aravaca,ARAVACA,CAMION,CeroEmisiones,PHEV
997847416,Moncloa-Aravaca,ARAVACA,TURISMO,CeroEmisiones,ELECTRICO
997445951,Moncloa-Aravaca,ARAVACA,TURISMO,CeroEmisiones,PHEV
997473392,Moncloa-Aravaca,ARAVACA,TURISMO,CeroEmisiones,PHEV
997808402,Moncloa-Aravaca,ARAVACA,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
99739631,Moncloa-Aravaca,ARAVACA,TURISMO,CeroEmisiones,PHEV
997635214,Moncloa-Aravaca,ARAVACA,TURISMO,CeroEmisiones,ELECTRICO
10101782119,Latina,LOSCARMENES,TURISMO,CeroEmisiones,PHEV
10102568629,Latina,PUERTADELANGEL,TURISMO,CeroEmisiones,PHEV
10102565463,Latina,PUERTADELANGEL,TURISMO,CeroEmisiones,ELECTRICO
1010312949,Latina,LUCERO,TURISMO,CeroEmisiones,PHEV
10103375268,Latina,LUCERO,TURISMO,CeroEmisiones,ELECTRICO
10104175099,Latina,ALUCHE,TURISMO,CeroEmisiones,ELECTRICO
10105437298,Latina,CAMPAMENTO,TURISMO,CeroEmisiones,ELECTRICO
10105563490,Latina,CAMPAMENTO,TURISMO,CeroEmisiones,ELECTRICO
1010541251,Latina,CAMPAMENTO,TURISMO,CeroEmisiones,PHEV
10107395779,Latina,AGUILAS,TURISMO,CeroEmisiones,ELECTRICO
11111945565,Carabanchel,COMILLAS,TURISMO,CeroEmisiones,ELECTRICO
11111228655,Carabanchel,COMILLAS,TURISMO,CeroEmisiones,ELECTRICO
11111410931,Carabanchel,COMILLAS,TURISMO,CeroEmisiones,ELECTRICO
116300596,Centro,SOL,TURISMO,CeroEmisiones,PHEV
11626885,Centro,SOL,TURISMO,CeroEmisiones,ELECTRICO
116180108,Centro,SOL,TURISMO,CeroEmisiones,ELECTRICO
11112518774,Carabanchel,OPANEL,TURISMO,CeroEmisiones,PHEV
1111267819,Carabanchel,OPANEL,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
16163609796,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163201151,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163633654,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163138182,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163177806,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,PHEV
16163871417,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,PHEV
16163407271,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
220430691,Arganzuela,--,TURISMO,CeroEmisiones,PHEV
220379648,Arganzuela,--,TURISMO,CeroEmisiones,PHEV
220175812,Arganzuela,--,TURISMO,CeroEmisiones,PHEV
220899156,Arganzuela,--,TURISMO,CeroEmisiones,ELECTRICO
11113512784,Carabanchel,SANISIDRO,TURISMO,CeroEmisiones,ELECTRICO
11113110832,Carabanchel,SANISIDRO,TURISMO,CeroEmisiones,ELECTRICO
11114841962,Carabanchel,VISTAALEGRE,TURISMO,CeroEmisiones,PHEV
11114442370,Carabanchel,VISTAALEGRE,TURISMO,CeroEmisiones,PHEV
1111447808,Carabanchel,VISTAALEGRE,TURISMO,CeroEmisiones,PHEV
11114361162,Carabanchel,VISTAALEGRE,TURISMO,ECO,PHEV
11115798707,Carabanchel,PUERTABONITA,CAMION,CeroEmisiones,ELECTRICO
11115641468,Carabanchel,PUERTABONITA,TURISMO,CeroEmisiones,PHEV
11116772916,Carabanchel,BUENAVISTA,CAMION,CeroEmisiones,ELECTRICO
11116189914,Carabanchel,BUENAVISTA,CAMION,CeroEmisiones,ELECTRICO
11116360868,Carabanchel,BUENAVISTA,CAMION,CeroEmisiones,ELECTRICO
1111622284,Carabanchel,BUENAVISTA,TURISMO,CeroEmisiones,ELECTRICO
11116132844,Carabanchel,BUENAVISTA,TURISMO,CeroEmisiones,PHEV
11116164668,Carabanchel,BUENAVISTA,TURISMO,CeroEmisiones,ELECTRICO
11116716,Carabanchel,BUENAVISTA,TURISMO,CeroEmisiones,ELECTRICO
221222675,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
221294407,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
221361956,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
221443760,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
221310854,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
22116610,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,PHEV
221737735,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,PHEV
221352588,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
221282120,Arganzuela,IMPERIAL,TURISMO,CeroEmisiones,ELECTRICO
12123873893,Usera,SANFERMIN,CAMION,CeroEmisiones,ELECTRICO
12124646758,Usera,ALMENDRALES,TURISMO,CeroEmisiones,ELECTRICO
12124671879,Usera,ALMENDRALES,TURISMO,CeroEmisiones,ELECTRICO
12124685138,Usera,ALMENDRALES,TURISMO,CeroEmisiones,PHEV
12125174378,Usera,MOSCARDO,TURISMO,CeroEmisiones,ELECTRICO
12126575795,Usera,ZOFIO,TURISMO,CeroEmisiones,ELECTRICO
12127710462,Usera,PRADOLONGO,TURISMO,CeroEmisiones,PHEV
12127853708,Usera,PRADOLONGO,TURISMO,CeroEmisiones,ELECTRICO
12127964292,Usera,PRADOLONGO,TURISMO,CeroEmisiones,ELECTRICO
13131786735,PuenteDeVallecas,ENTREVIAS,TURISMO,CeroEmisiones,ELECTRICO
13132262239,PuenteDeVallecas,SANDIEGO,CAMION,CeroEmisiones,ELECTRICO
13132294333,PuenteDeVallecas,SANDIEGO,TURISMO,CeroEmisiones,ELECTRICO
13132357258,PuenteDeVallecas,SANDIEGO,TURISMO,CeroEmisiones,ELECTRICO
13132107458,PuenteDeVallecas,SANDIEGO,TURISMO,CeroEmisiones,ELECTRICO
13132760101,PuenteDeVallecas,SANDIEGO,TURISMO,CeroEmisiones,PHEV
1313386992,PuenteDeVallecas,PALOMERASBAJAS,TURISMO,CeroEmisiones,PHEV
131339724,PuenteDeVallecas,PALOMERASBAJAS,TURISMO,CeroEmisiones,ELECTRICO
13134937665,PuenteDeVallecas,PALOMERASSURESTE,TURISMO,CeroEmisiones,PHEV
13134460255,PuenteDeVallecas,PALOMERASSURESTE,TURISMO,CeroEmisiones,PHEV
13134964954,PuenteDeVallecas,PALOMERASSURESTE,TURISMO,CeroEmisiones,ELECTRICO
16164463687,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164962077,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164202285,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,PHEV
16164612061,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,PHEV
16164583620,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,PHEV
16164931677,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,PHEV
13136120217,PuenteDeVallecas,NUMANCIA,TURISMO,CeroEmisiones,ELECTRICO
13136196189,PuenteDeVallecas,NUMANCIA,TURISMO,CeroEmisiones,PHEV
13136226935,PuenteDeVallecas,NUMANCIA,TURISMO,CeroEmisiones,PHEV
13136451887,PuenteDeVallecas,NUMANCIA,TURISMO,CeroEmisiones,ELECTRICO
14140840910,Moratalaz,--,TURISMO,CeroEmisiones,PHEV
14142330144,Moratalaz,HORCAJO,TURISMO,CeroEmisiones,PHEV
14143420615,Moratalaz,MARROQUINA,TURISMO,CeroEmisiones,ELECTRICO
1414357122,Moratalaz,MARROQUINA,TURISMO,CeroEmisiones,ELECTRICO
14143219690,Moratalaz,MARROQUINA,TURISMO,CeroEmisiones,ELECTRICO
1515118470,Ciudad Lineal,VENTAS,TURISMO,CeroEmisiones,PHEV
1515196322,Ciudad Lineal,VENTAS,TURISMO,CeroEmisiones,PHEV
15152150144,Ciudad Lineal,PUEBLONUEVO,TURISMO,CeroEmisiones,PHEV
1515258862,Ciudad Lineal,PUEBLONUEVO,TURISMO,CeroEmisiones,ELECTRICO
15152168192,Ciudad Lineal,PUEBLONUEVO,TURISMO,CeroEmisiones,ELECTRICO
15153720509,Ciudad Lineal,QUINTANA,TURISMO,CeroEmisiones,PHEV
15154394026,Ciudad Lineal,LACONCEPCION,CAMION,CeroEmisiones,ELECTRICO
15154763000,Ciudad Lineal,LACONCEPCION,TURISMO,CeroEmisiones,ELECTRICO
15154990714,Ciudad Lineal,LACONCEPCION,TURISMO,CeroEmisiones,ELECTRICO
15155373487,Ciudad Lineal,SANPASCUAL,CAMION,CeroEmisiones,ELECTRICO
15155485077,Ciudad Lineal,SANPASCUAL,CAMION,CeroEmisiones,ELECTRICO
15155607421,Ciudad Lineal,SANPASCUAL,CAMION,CeroEmisiones,ELECTRICO
15155449121,Ciudad Lineal,SANPASCUAL,CAMION,CeroEmisiones,ELECTRICO
15155515169,Ciudad Lineal,SANPASCUAL,TURISMO,CeroEmisiones,ELECTRICO
15155840339,Ciudad Lineal,SANPASCUAL,TURISMO,CeroEmisiones,ELECTRICO
15155713302,Ciudad Lineal,SANPASCUAL,TURISMO,CeroEmisiones,PHEV
15156130812,Ciudad Lineal,SANJUANBAUTISTA,TURISMO,CeroEmisiones,PHEV
15156353664,Ciudad Lineal,SANJUANBAUTISTA,TURISMO,CeroEmisiones,ELECTRICO
15158803025,Ciudad Lineal,ATALAYA,TURISMO,CeroEmisiones,ELECTRICO
15159215113,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,PHEV
15159919079,Ciudad Lineal,COSTILLARES,TURISMO,CeroEmisiones,PHEV
16164157883,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,PHEV
16161201974,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,ELECTRICO
16161216469,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,ELECTRICO
16161858175,Hortaleza,PALOMAS,TURISMO,CeroEmisiones,ELECTRICO
16162458319,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16162545273,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,PHEV
16162293668,Hortaleza,PIOVERA,TURISMO,CeroEmisiones,ELECTRICO
16163237896,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16163161697,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,PHEV
16163584309,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,PHEV
16163141662,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,PHEV
16163330461,Hortaleza,CANILLAS,TURISMO,CeroEmisiones,ELECTRICO
16164940455,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164169330,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164239848,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,PHEV
16164327089,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164991202,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164653278,Hortaleza,PINARDELREY,TURISMO,CeroEmisiones,ELECTRICO
16164227717,Hortaleza,PINARDELREY,TURISMO,ECO,PHEV
16165809777,Hortaleza,APOSTOLSANTIAGO,TURISMO,CeroEmisiones,PHEV
16166658138,Hortaleza,VALDEFUENTES,CAMION,CeroEmisiones,ELECTRICO
16166977043,Hortaleza,VALDEFUENTES,CAMION,EtiquetaB,ELECTRICO
16166431519,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166137021,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166969120,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166338913,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166684606,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166745587,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
17171156792,Villaverde,VILLAVERDEALTO,CAMION,CeroEmisiones,ELECTRICO
17171242416,Villaverde,VILLAVERDEALTO,CAMION,CeroEmisiones,ELECTRICO
17171488979,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,ELECTRICO
17171786049,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,PHEV
17171839921,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,PHEV
17171241451,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,ELECTRICO
17171797950,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,ELECTRICO
17173106333,Villaverde,BUTARQUE,TURISMO,CeroEmisiones,PHEV
17174980031,Villaverde,LOSROSALES,TURISMO,CeroEmisiones,PHEV
17174574669,Villaverde,LOSROSALES,TURISMO,CeroEmisiones,PHEV
1717475265,Villaverde,LOSROSALES,TURISMO,CeroEmisiones,ELECTRICO
18181879523,VillaDeVallecas,CASCOHISTORICODEVALLECAS,CAMION,CeroEmisiones,ELECTRICO
18181331562,VillaDeVallecas,CASCOHISTORICODEVALLECAS,CAMION,CeroEmisiones,ELECTRICO
18181277104,VillaDeVallecas,CASCOHISTORICODEVALLECAS,CAMION,CeroEmisiones,ELECTRICO
18181577956,VillaDeVallecas,CASCOHISTORICODEVALLECAS,CAMION,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
222525760,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222715713,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222784193,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222292785,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222683087,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222499340,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
18181301993,VillaDeVallecas,CASCOHISTORICODEVALLECAS,TURISMO,CeroEmisiones,ELECTRICO
18181441147,VillaDeVallecas,CASCOHISTORICODEVALLECAS,TURISMO,CeroEmisiones,ELECTRICO
18181898493,VillaDeVallecas,CASCOHISTORICODEVALLECAS,TURISMO,CeroEmisiones,PHEV
18181372203,VillaDeVallecas,CASCOHISTORICODEVALLECAS,TURISMO,CeroEmisiones,PHEV
18181915884,VillaDeVallecas,CASCOHISTORICODEVALLECAS,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
18181355961,VillaDeVallecas,CASCOHISTORICODEVALLECAS,TURISMO,CeroEmisiones,PHEV
18181713484,VillaDeVallecas,CASCOHISTORICODEVALLECAS,TURISMO,CeroEmisiones,PHEV
18181609030,VillaDeVallecas,CASCOHISTORICODEVALLECAS,TURISMO,CeroEmisiones,ELECTRICO
18183630832,VillaDeVallecas,ENSANCHEDEVALLECAS,CAMION,CeroEmisiones,ELECTRICO
16165968947,Hortaleza,APOSTOLSANTIAGO,TURISMO,CeroEmisiones,ELECTRICO
16165845504,Hortaleza,APOSTOLSANTIAGO,TURISMO,CeroEmisiones,PHEV
16165730174,Hortaleza,APOSTOLSANTIAGO,TURISMO,CeroEmisiones,PHEV
16165619298,Hortaleza,APOSTOLSANTIAGO,TURISMO,CeroEmisiones,ELECTRICO
1919393025,Vicalvaro,VALDERRIVAS,TURISMO,CeroEmisiones,ELECTRICO
19193425503,Vicalvaro,VALDERRIVAS,TURISMO,CeroEmisiones,PHEV
20200913404,San Blas-Canillejas,--,TURISMO,CeroEmisiones,ELECTRICO
20201552737,San Blas-Canillejas,SIMANCAS,TURISMO,CeroEmisiones,ELECTRICO
20201291338,San Blas-Canillejas,SIMANCAS,TURISMO,CeroEmisiones,ELECTRICO
20201184999,San Blas-Canillejas,SIMANCAS,TURISMO,CeroEmisiones,ELECTRICO
20201382549,San Blas-Canillejas,SIMANCAS,TURISMO,CeroEmisiones,ELECTRICO
20201477935,San Blas-Canillejas,SIMANCAS,TURISMO,CeroEmisiones,PHEV
20201977745,San Blas-Canillejas,SIMANCAS,TURISMO,ECO,PHEV
20201397190,San Blas-Canillejas,SIMANCAS,TURISMO,ECO,PHEV
20206856929,San Blas-Canillejas,REJAS,CAMION,CeroEmisiones,ELECTRICO
20206506774,San Blas-Canillejas,REJAS,CAMION,CeroEmisiones,ELECTRICO
20206761979,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,ELECTRICO
20206426855,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,ELECTRICO
20206597467,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,ELECTRICO
20206304689,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,PHEV
20206570981,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,PHEV
20206562964,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,PHEV
20206484834,San Blas-Canillejas,REJAS,TURISMO,CeroEmisiones,ELECTRICO
20207557047,San Blas-Canillejas,CANILLEJAS,CAMION,CeroEmisiones,ELECTRICO
20207415595,San Blas-Canillejas,CANILLEJAS,TURISMO,CeroEmisiones,PHEV
20208795463,San Blas-Canillejas,ELSALVADOR,CAMION,CeroEmisiones,ELECTRICO
202083044,San Blas-Canillejas,ELSALVADOR,TURISMO,CeroEmisiones,ELECTRICO
21211783187,Barajas,ALAMEDADEOSUNA,TURISMO,CeroEmisiones,ELECTRICO
21211581513,Barajas,ALAMEDADEOSUNA,TURISMO,CeroEmisiones,ELECTRICO
21212938997,Barajas,AEROPUERTO,TURISMO,CeroEmisiones,ELECTRICO
21212961618,Barajas,AEROPUERTO,TURISMO,CeroEmisiones,PHEV
21212874784,Barajas,AEROPUERTO,TURISMO,CeroEmisiones,PHEV
21213272681,Barajas,CASCOHISTORICODEBARAJAS,TURISMO,CeroEmisiones,ELECTRICO
21214596223,Barajas,TIMON,TURISMO,CeroEmisiones,PHEV
21214100479,Barajas,TIMON,TURISMO,CeroEmisiones,ELECTRICO
2121559104,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICO
21215690268,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICO
21215736943,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,PHEV
21215519325,Barajas,CORRALEJOS,TURISMO,CeroEmisiones,ELECTRICO
222252873,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,PHEV
222709314,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
222998341,Arganzuela,ACACIAS,TURISMO,CeroEmisiones,ELECTRICO
223350800,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,ELECTRICO
223831703,Arganzuela,CHOPERA,TURISMO,CeroEmisiones,PHEV
1616672446,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166601681,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166693190,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
16166285773,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166635645,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166617421,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166669738,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166755889,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166581767,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166303609,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166895633,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166317692,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,ELECTRICO
16166718250,Hortaleza,VALDEFUENTES,TURISMO,CeroEmisiones,PHEV
16166359194,Hortaleza,VALDEFUENTES,TURISMO,ECO,PHEV
224637919,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224711394,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
224773478,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
224136163,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
224156867,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224709895,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
22466826,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,PHEV
224821294,Arganzuela,LEGAZPI,TURISMO,CeroEmisiones,ELECTRICO
225512241,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225682933,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,ELECTRICO
225991793,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
225495994,Arganzuela,DELICIAS,TURISMO,CeroEmisiones,PHEV
17170922959,Villaverde,--,TURISMO,CeroEmisiones,PHEV
17171869173,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,ELECTRICO
17171172653,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,ELECTRICO
226870992,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226852842,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226847616,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226825909,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226285852,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,PHEV
226425754,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226713980,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
226547792,Arganzuela,PALOSDELAFRONTERA,TURISMO,CeroEmisiones,ELECTRICO
226130387,Arganzuela,PALOSDELAFRONTERA,TURISMO,ECO,PHEV
227961584,Arganzuela,ATOCHA,TURISMO,CeroEmisiones,ELECTRICO
227641406,Arganzuela,ATOCHA,TURISMO,CeroEmisiones,PHEV
331139233,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
331635457,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331206957,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331583956,Retiro,PACIFICO,TURISMO,CeroEmisiones,PHEV
331772755,Retiro,PACIFICO,TURISMO,CeroEmisiones,ELECTRICO
17171466919,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,PHEV
1717178577,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,ELECTRICO
17171446573,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,PHEV
17171390145,Villaverde,VILLAVERDEALTO,TURISMO,CeroEmisiones,ELECTRICO
33232613,Retiro,ADELFAS,TURISMO,CeroEmisiones,ELECTRICO
332107857,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
332102043,Retiro,ADELFAS,TURISMO,CeroEmisiones,PHEV
