centro_nro_registro,centro_tipo,alergologia,cardiologia,cirugia_mayor_ambulatoria,cirugia_menor_ambulatoria,dermatologia,endocrinologia,enfermeria,farmacia,fisioterapia,medicina_general,neumologia,neurologia,nutricion_y_dietetica,oncologia,otorrinolaringologia,pediatria,psicologia_clinica,psiquiatria,rehabilitacion,reumatologia,urgencias,vacunacion,direccion_completa,direccion_vial_tipo,direccion_vial_nombre,direccion_vial_nro,direccion_codigo_postal,municipio_nombre,localizacion_coordenada_x,localizacion_coordenada_y
CS6489,Servicio sanitario integrado en una organización no sanitaria,,,,,,,CS6489,,,,,,,,,,,,,,,,Ctra de Torrejón KM.3.5 28864 Ajalvir,Ctra,de Torrejón,KM.3.5,28864,Ajalvir,459346,4483105.0
CS6489,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,CS6489,,,,,,,,,,,,,Ctra de Torrejón KM.3.5 28864 Ajalvir,Ctra,de Torrejón,KM.3.5,28864,Ajalvir,459346,4483105.0
CS6494,Centro de salud,,,,CS6494,,,,,,,,,,,,,,,,,,,Calle de Vicente Muzas 8 28043 Madrid,Calle,de Vicente Muzas,8,28043,Madrid,443951,4478843.0
CS6494,Centro de salud,,,,,,,,,,CS6494,,,,,,,,,,,,,Calle de Vicente Muzas 8 28043 Madrid,Calle,de Vicente Muzas,8,28043,Madrid,443951,4478843.0
CS6494,Centro de salud,,,,,,,,,CS6494,,,,,,,,,,,,,,Calle de Vicente Muzas 8 28043 Madrid,Calle,de Vicente Muzas,8,28043,Madrid,443951,4478843.0
CS6494,Centro de salud,,,,,,,,,,,,,,,,,,,,,,CS6494,Calle de Vicente Muzas 8 28043 Madrid,Calle,de Vicente Muzas,8,28043,Madrid,443951,4478843.0
CS6494,Centro de salud,,,,,,,,,,,,,,,,CS6494,,,,,,,Calle de Vicente Muzas 8 28043 Madrid,Calle,de Vicente Muzas,8,28043,Madrid,443951,4478843.0
CS6494,Centro de salud,,,,,,,CS6494,,,,,,,,,,,,,,,,Calle de Vicente Muzas 8 28043 Madrid,Calle,de Vicente Muzas,8,28043,Madrid,443951,4478843.0
CS6495,Consulta médica,,,,,,,,,,,CS6495,,,,,,,,,,,,Calle de Florencio García 1 Y 3 28027 Madrid,Calle,de Florencio García,1 Y 3,28027,Madrid,445730,4476497.0
CS6501,Consulta médica,,,,,,,CS6501,,,,,,,,,,,,,,,,Calle de Juan Esplandiu 1 28007 Madrid,Calle,de Juan Esplandiu,1,28007,Madrid,443461,4474064.0
CS6501,Consulta médica,,,,,,,,,,CS6501,,,,,,,,,,,,,Calle de Juan Esplandiu 1 28007 Madrid,Calle,de Juan Esplandiu,1,28007,Madrid,443461,4474064.0
CS6509,Consulta médica,,,,,,,,,,CS6509,,,,,,,,,,,,,Plaza del Callao 1 28013 Madrid,Plaza,del Callao,1,28013,Madrid,440094,4474588.0
CS6513,Consulta médica,,,,,,,,,,CS6513,,,,,,,,,,,,,Calle de Nueva Caledonia 12 28035 Madrid,Calle,de Nueva Caledonia,12,28035,Madrid,438847,4479311.0
CS6518,Centro Polivalente,,CS6518,,,,,,,,,,,,,,,,,,,,,Calle Río Miño 9 28981 Parla,Calle,Río Miño,9,28981,Parla,434360,4454758.0
CS6518,Centro Polivalente,,,,,CS6518,,,,,,,,,,,,,,,,,,Calle Río Miño 9 28981 Parla,Calle,Río Miño,9,28981,Parla,434360,4454758.0
CS6518,Centro Polivalente,,,,,,,,,,,,,,,CS6518,,,,,,,,Calle Río Miño 9 28981 Parla,Calle,Río Miño,9,28981,Parla,434360,4454758.0
CS6518,Centro Polivalente,,,,,,,,,,,,,,,,CS6518,,,,,,,Calle Río Miño 9 28981 Parla,Calle,Río Miño,9,28981,Parla,434360,4454758.0
CS6518,Centro Polivalente,,,,,,,,,CS6518,,,,,,,,,,,,,,Calle Río Miño 9 28981 Parla,Calle,Río Miño,9,28981,Parla,434360,4454758.0
CS6518,Centro Polivalente,CS6518,,,,,,,,,,,,,,,,,,,,,,Calle Río Miño 9 28981 Parla,Calle,Río Miño,9,28981,Parla,434360,4454758.0
CS6518,Centro Polivalente,,,,,,,,,,CS6518,,,,,,,,,,,,,Calle Río Miño 9 28981 Parla,Calle,Río Miño,9,28981,Parla,434360,4454758.0
CS6519,Otros centros especializados,,,,,,,,,,CS6519,,,,,,,,,,,,,Calle de Eugenia de Montijo 90 28025 Madrid,Calle,de Eugenia de Montijo,90,28025,Madrid,436478,4470013.0
CS6519,Otros centros especializados,,,,,,,,,,,,,,,,CS6519,,,,,,,Calle de Eugenia de Montijo 90 28025 Madrid,Calle,de Eugenia de Montijo,90,28025,Madrid,436478,4470013.0
CS6519,Otros centros especializados,,,,,,,CS6519,,,,,,,,,,,,,,,,Calle de Eugenia de Montijo 90 28025 Madrid,Calle,de Eugenia de Montijo,90,28025,Madrid,436478,4470013.0
CS6520,Otros centros especializados,,,,,,,,,,,,,,,,,,,,,,CS6520,Calle de Sierra Gador 68 28031 Madrid,Calle,de Sierra Gador,68,28031,Madrid,447200,4470095.0
CS6520,Otros centros especializados,,,,,,,CS6520,,,,,,,,,,,,,,,,Calle de Sierra Gador 68 28031 Madrid,Calle,de Sierra Gador,68,28031,Madrid,447200,4470095.0
CS6520,Otros centros especializados,,,,,,,,,,,,,,,,,CS6520,,,,,,Calle de Sierra Gador 68 28031 Madrid,Calle,de Sierra Gador,68,28031,Madrid,447200,4470095.0
CS6520,Otros centros especializados,,,,,,,,,,CS6520,,,,,,,,,,,,,Calle de Sierra Gador 68 28031 Madrid,Calle,de Sierra Gador,68,28031,Madrid,447200,4470095.0
CS6520,Otros centros especializados,,,,,,,,,,,,,,,,CS6520,,,,,,,Calle de Sierra Gador 68 28031 Madrid,Calle,de Sierra Gador,68,28031,Madrid,447200,4470095.0
CS6521,Otros centros especializados,,,,,,,CS6521,,,,,,,,,,,,,,,,Plaza de Agustín González 1 28017 Madrid,Plaza,de Agustín González,1,28017,Madrid,445108,4475423.0
CS6521,Otros centros especializados,,,,,,,,,,CS6521,,,,,,,,,,,,,Plaza de Agustín González 1 28017 Madrid,Plaza,de Agustín González,1,28017,Madrid,445108,4475423.0
CS6521,Otros centros especializados,,,,,,,,,,,,,,,,,,,,,,CS6521,Plaza de Agustín González 1 28017 Madrid,Plaza,de Agustín González,1,28017,Madrid,445108,4475423.0
CS6522,Otros centros especializados,,,,,,,CS6522,,,,,,,,,,,,,,,,Calle de las Navas de Tolosa 10 28013 Madrid,Calle,de las Navas de Tolosa,10,28013,Madrid,440026,4474531.0
CS6522,Otros centros especializados,,,,,,,,,,,,,,,,,CS6522,,,,,,Calle de las Navas de Tolosa 10 28013 Madrid,Calle,de las Navas de Tolosa,10,28013,Madrid,440026,4474531.0
CS6522,Otros centros especializados,,,,,,,,,,CS6522,,,,,,,,,,,,,Calle de las Navas de Tolosa 10 28013 Madrid,Calle,de las Navas de Tolosa,10,28013,Madrid,440026,4474531.0
CS6522,Otros centros especializados,,,,,,,,,,,,,,,,,,CS6522,,,,,Calle de las Navas de Tolosa 10 28013 Madrid,Calle,de las Navas de Tolosa,10,28013,Madrid,440026,4474531.0
CS6522,Otros centros especializados,,,,,,,,,,,,,,,,,,,,,,CS6522,Calle de las Navas de Tolosa 10 28013 Madrid,Calle,de las Navas de Tolosa,10,28013,Madrid,440026,4474531.0
CS6523,Otros centros especializados,,,,,,,,,,,,,,,,,CS6523,,,,,,Calle de Juan Clemente Núñez 3 28043 Madrid,Calle,de Juan Clemente Núñez,3,28043,Madrid,446841,4479243.0
CS6523,Otros centros especializados,,,,,,,,,,,,,,,,,,,,,,CS6523,Calle de Juan Clemente Núñez 3 28043 Madrid,Calle,de Juan Clemente Núñez,3,28043,Madrid,446841,4479243.0
CS6523,Otros centros especializados,,,,,,,,,,CS6523,,,,,,,,,,,,,Calle de Juan Clemente Núñez 3 28043 Madrid,Calle,de Juan Clemente Núñez,3,28043,Madrid,446841,4479243.0
CS6523,Otros centros especializados,,,,,,,CS6523,,,,,,,,,,,,,,,,Calle de Juan Clemente Núñez 3 28043 Madrid,Calle,de Juan Clemente Núñez,3,28043,Madrid,446841,4479243.0
CS6525,Otros centros especializados,,,,,,,,,,,,,,,,,,,,,,CS6525,Calle de Calahorra 11 28032 Madrid,Calle,de Calahorra,11,28032,Madrid,448028,4473144.0
CS6525,Otros centros especializados,,,,,,,,,,,,,,,,,,CS6525,,,,,Calle de Calahorra 11 28032 Madrid,Calle,de Calahorra,11,28032,Madrid,448028,4473144.0
CS6525,Otros centros especializados,,,,,,,CS6525,,,,,,,,,,,,,,,,Calle de Calahorra 11 28032 Madrid,Calle,de Calahorra,11,28032,Madrid,448028,4473144.0
CS6525,Otros centros especializados,,,,,,,,,,,,,,,,,CS6525,,,,,,Calle de Calahorra 11 28032 Madrid,Calle,de Calahorra,11,28032,Madrid,448028,4473144.0
CS6525,Otros centros especializados,,,,,,,,,,CS6525,,,,,,,,,,,,,Calle de Calahorra 11 28032 Madrid,Calle,de Calahorra,11,28032,Madrid,448028,4473144.0
CS6528,Centro Polivalente,,,,CS6528,,,,,,,,,,,,,,,,,,,Calle de Porto Cristo 3 28924 Alcorcón,Calle,de Porto Cristo,3,28924,Alcorcón,430423,4467214.0
CS6533,Consulta de otros profesionales sanitarios,,,,,,,,,CS6533,,,,,,,,,,,,,,Paseo de Santa María de la Cabeza 141 28026 Madrid,Paseo,de Santa María de la Cabeza,141,28026,Madrid,439425,4471082.0
CS6533,Consulta de otros profesionales sanitarios,,,,,,,CS6533,,,,,,,,,,,,,,,,Paseo de Santa María de la Cabeza 141 28026 Madrid,Paseo,de Santa María de la Cabeza,141,28026,Madrid,439425,4471082.0
CS6542,Consulta de otros profesionales sanitarios,,,,,,,,,CS6542,,,,,,,,,,,,,,Calle San José 14 28923 Alcorcón,Calle,San José,14,28923,Alcorcón,429951,4466927.0
CS6545,Centro Polivalente,,,,,,,,,,,,,,,,,,,CS6545,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,,,,,,,,,,CS6545,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,CS6545,,,,,,,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,,,,CS6545,,,,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,,CS6545,,,,,,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,,,,,,CS6545,,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,,,,,,,,,,,CS6545,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,,,,,,,,,,,,,CS6545,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,,,,,,,,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,,,,,,,CS6545,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,CS6545,,,,,,,,,,,,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,CS6545,,,,,,,,,,,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,,,,,,CS6545,,,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6545,Centro Polivalente,,,,,CS6545,,,,,,,,,,,,,,,,,,Calle Gálvez 4 28902 Getafe,Calle,Gálvez,4,28902,Getafe,438143,4462338.0
CS6546,Centro Polivalente,,,,,,,CS6546,,,,,,,,,,,,,,,,Avda de las Águilas 2.0 28044 Madrid,Avda,de las Águilas,2.0,28044,Madrid,435127,4470766.0
CS6546,Centro Polivalente,,,,,,,,,CS6546,,,,,,,,,,,,,,Avda de las Águilas 2.0 28044 Madrid,Avda,de las Águilas,2.0,28044,Madrid,435127,4470766.0
CS6546,Centro Polivalente,,,,,,,,,,CS6546,,,,,,,,,,,,,Avda de las Águilas 2.0 28044 Madrid,Avda,de las Águilas,2.0,28044,Madrid,435127,4470766.0
CS6548,Consulta médica,,,,,,,,,,CS6548,,,,,,,,,,,,,Calle de Santo Domingo 11 28921 Alcorcón,Calle,de Santo Domingo,11,28921,Alcorcón,429997,4466317.0
CS6550,Centro Polivalente,,,,,,,CS6550,,,,,,,,,,,,,,,,Calle de la Senda del Infante 14-16 28035 Madrid,Calle,de la Senda del Infante,14-16,28035,Madrid,439077,4482155.0
CS6550,Centro Polivalente,,,,,,,,,,,,,,,CS6550,,,,,,,,Calle de la Senda del Infante 14-16 28035 Madrid,Calle,de la Senda del Infante,14-16,28035,Madrid,439077,4482155.0
CS6550,Centro Polivalente,,,,,,,,,,,,,,,,CS6550,,,,,,,Calle de la Senda del Infante 14-16 28035 Madrid,Calle,de la Senda del Infante,14-16,28035,Madrid,439077,4482155.0
CS6550,Centro Polivalente,,,,,,,,,,,,,,,,,,,,,,CS6550,Calle de la Senda del Infante 14-16 28035 Madrid,Calle,de la Senda del Infante,14-16,28035,Madrid,439077,4482155.0
CS6550,Centro Polivalente,,,,,CS6550,,,,,,,,,,,,,,,,,,Calle de la Senda del Infante 14-16 28035 Madrid,Calle,de la Senda del Infante,14-16,28035,Madrid,439077,4482155.0
CS6550,Centro Polivalente,,,,,,,,,CS6550,,,,,,,,,,,,,,Calle de la Senda del Infante 14-16 28035 Madrid,Calle,de la Senda del Infante,14-16,28035,Madrid,439077,4482155.0
CS6550,Centro Polivalente,,,,,,,,,,CS6550,,,,,,,,,,,,,Calle de la Senda del Infante 14-16 28035 Madrid,Calle,de la Senda del Infante,14-16,28035,Madrid,439077,4482155.0
CS6554,Consulta médica,,,,,,,,,,CS6554,,,,,,,,,,,,,Calle de San Andrés 35 28004 Madrid,Calle,de San Andrés,35,28004,Madrid,440336,4475605.0
CS6556,Otros centros especializados,,,,,,,CS6556,,,,,,,,,,,,,,,,Calle de Sancho Dávila 8 28028 Madrid,Calle,de Sancho Dávila,8,28028,Madrid,443827,4475512.0
CS6557,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS6557,,,,,,,,,,,,,,Avda del Siglo XXI 13 28670 Boadilla del Monte,Avda,del Siglo XXI,13,28670,Boadilla del Monte,423551,4473302.0
CS6566,Otros centros especializados,,,,,,,,,,,,,,,,,,,CS6566,,,,Calle del Marqués de la Valdavia 101 28100 Alcobendas,Calle,del Marqués de la Valdavia,101,28100,Alcobendas,444765,4488592.0
CS6566,Otros centros especializados,,,,,,,,,CS6566,,,,,,,,,,,,,,Calle del Marqués de la Valdavia 101 28100 Alcobendas,Calle,del Marqués de la Valdavia,101,28100,Alcobendas,444765,4488592.0
CS6569,Centro de reconocimiento,,,,,,,CS6569,,,,,,,,,,,,,,,,Calle de López Grass 2 28038 Madrid,Calle,de López Grass,2,28038,Madrid,443869,4471745.0
CS6569,Centro de reconocimiento,,,,,CS6569,,,,,,,,,,,,,,,,,,Calle de López Grass 2 28038 Madrid,Calle,de López Grass,2,28038,Madrid,443869,4471745.0
CS6569,Centro de reconocimiento,,,,,,,,,,,,,,,CS6569,,,,,,,,Calle de López Grass 2 28038 Madrid,Calle,de López Grass,2,28038,Madrid,443869,4471745.0
CS6569,Centro de reconocimiento,CS6569,,,,,,,,,,,,,,,,,,,,,,Calle de López Grass 2 28038 Madrid,Calle,de López Grass,2,28038,Madrid,443869,4471745.0
CS6569,Centro de reconocimiento,,,,,,,,,,,,,,,,CS6569,,,,,,,Calle de López Grass 2 28038 Madrid,Calle,de López Grass,2,28038,Madrid,443869,4471745.0
CS6569,Centro de reconocimiento,,,,,,CS6569,,,,,,,,,,,,,,,,,Calle de López Grass 2 28038 Madrid,Calle,de López Grass,2,28038,Madrid,443869,4471745.0
CS6569,Centro de reconocimiento,,,,,,,,,,CS6569,,,,,,,,,,,,,Calle de López Grass 2 28038 Madrid,Calle,de López Grass,2,28038,Madrid,443869,4471745.0
CS6570,Centro de reconocimiento,,,,,,,,,,,,,,,,,,CS6570,,,,,Calle de Panamá 12 28036 Madrid,Calle,de Panamá,12,28036,Madrid,441694,4478640.0
CS6570,Centro de reconocimiento,,,,,,,CS6570,,,,,,,,,,,,,,,,Calle de Panamá 12 28036 Madrid,Calle,de Panamá,12,28036,Madrid,441694,4478640.0
CS6570,Centro de reconocimiento,,,,,,,,,,CS6570,,,,,,,,,,,,,Calle de Panamá 12 28036 Madrid,Calle,de Panamá,12,28036,Madrid,441694,4478640.0
CS6572,Consulta médica,,,,,,,,,,CS6572,,,,,,,,,,,,,Plaza de la Constitución 3 28925 Alcorcón,Plaza,de la Constitución,3,28925,Alcorcón,430920,4467337.0
CS6580,Otros centros especializados,,,,,,,CS6580,,,,,,,,,,,,,,,,Calle de las Industrias 79 28923 Alcorcón,Calle,de las Industrias,79,28923,Alcorcón,430433,4465402.0
CS6580,Otros centros especializados,,,,,,,,,,CS6580,,,,,,,,,,,,,Calle de las Industrias 79 28923 Alcorcón,Calle,de las Industrias,79,28923,Alcorcón,430433,4465402.0
CS6580,Otros centros especializados,,,,,,,,,CS6580,,,,,,,,,,,,,,Calle de las Industrias 79 28923 Alcorcón,Calle,de las Industrias,79,28923,Alcorcón,430433,4465402.0
CS6582,Otros centros especializados,,,,,,,CS6582,,,,,,,,,,,,,,,,Paseo de Extremadura 147 28011 Madrid,Paseo,de Extremadura,147,28011,Madrid,437284,4473476.0
CS6582,Otros centros especializados,,,,,,,,,,,,,,,,,CS6582,,,,,,Paseo de Extremadura 147 28011 Madrid,Paseo,de Extremadura,147,28011,Madrid,437284,4473476.0
CS6582,Otros centros especializados,,,,,,,,,,,,,,,,,,,,,,CS6582,Paseo de Extremadura 147 28011 Madrid,Paseo,de Extremadura,147,28011,Madrid,437284,4473476.0
CS6582,Otros centros especializados,,,,,,,,,,CS6582,,,,,,,,,,,,,Paseo de Extremadura 147 28011 Madrid,Paseo,de Extremadura,147,28011,Madrid,437284,4473476.0
CS6587,Centro Polivalente,,,,,,,,,,CS6587,,,,,,,,,,,,,Avda de Viñuelas 14-16 28760 Tres Cantos,Avda,de Viñuelas,14-16,28760,Tres Cantos,440282,4494066.0
CS6589,Centro Polivalente,,,,,,,,,,CS6589,,,,,,,,,,,,,Avda de Juan Andrés 60 28035 Madrid,Avda,de Juan Andrés,60,28035,Madrid,438727,4480268.0
CS6593,Otros centros especializados,,,,,,,,,,CS6593,,,,,,,,,,,,,Calle de la Fuente del Rey 32 28023 Madrid,Calle,de la Fuente del Rey,32,28023,Madrid,434488,4478775.0
CS6604,Consulta de otros profesionales sanitarios,,,,,,,,,CS6604,,,,,,,,,,,,,,Calle del Sacramento 14 28700 San Sebastián de los Reyes,Calle,del Sacramento,14,28700,San Sebastián de los Reyes,446674,4488463.0
CS6609,Centro Polivalente,,,,,,,,,,CS6609,,,,,,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,,,,,,,,,,,CS6609,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,,,,,,,,CS6609,,,,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,CS6609,,,,,,,,,,,,,,,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,,,,,,,,,,,,,,,,,,CS6609,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,CS6609,,,,,,,,,,,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,,,,,,,,,,,,,,CS6609,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,,,,,,,,,,,,,,,CS6609,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,,CS6609,,,,,,,,,,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,,,,,,,,,,,,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,,,CS6609,,,,,,,,,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,,,,,,,,CS6609,,,,,,,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6609,Centro Polivalente,,CS6609,,,,,,,,,,,,,,,,,,,,,Calle de Guzmán el Bueno 102 28003 Madrid,Calle,de Guzmán el Bueno,102,28003,Madrid,439577,4477046.0
CS6618,Otros centros especializados,,,,,,,CS6618,,,,,,,,,,,,,,,,Avda de Somosierra 12 28703 San Sebastián de los Reyes,Avda,de Somosierra,12,28703,San Sebastián de los Reyes,447720,4489250.0
CS6618,Otros centros especializados,,,,,,,,,,CS6618,,,,,,,,,,,,,Avda de Somosierra 12 28703 San Sebastián de los Reyes,Avda,de Somosierra,12,28703,San Sebastián de los Reyes,447720,4489250.0
CS6619,Centro Polivalente,,,,,,,,,,CS6619,,,,,,,,,,,,,Avda de Zarauz 4 28830 San Fernando de Henares,Avda,de Zarauz,4,28830,San Fernando de Henares,455195,4474595.0
CS6621,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,,,,,,,,,,,CS6621,,,,Plaza de la Virgen de las Nieves 7 28660 Boadilla del Monte,Plaza,de la Virgen de las Nieves,7,28660,Boadilla del Monte,424683,4473153.0
CS6621,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS6621,,,,,,,,,,,,,,Plaza de la Virgen de las Nieves 7 28660 Boadilla del Monte,Plaza,de la Virgen de las Nieves,7,28660,Boadilla del Monte,424683,4473153.0
CS6622,Consulta médica,,,,,,,,,,CS6622,,,,,,,,,,,,,Calle de Saturno 39 28042 Madrid,Calle,de Saturno,39,28042,Madrid,450821,4480491.0
CS6623,Consulta de otros profesionales sanitarios,,,,,,,,,CS6623,,,,,,,,,,,,,,Calle de Trueba y Fernández 16 28016 Madrid,Calle,de Trueba y Fernández,16,28016,Madrid,442383,4478455.0
CS6627,Consulta de otros profesionales sanitarios,,,,,,,,,CS6627,,,,,,,,,,,,,,Plaza Valencia 5 28937 Móstoles,Plaza,Valencia,5,28937,Móstoles,427148,4464180.0
CS6628,Otros proveedores de asistencia sanitaria sin internamiento,,,,,,,,,CS6628,,,,,,,,,,,,,,Calle del Duque de Sesto 31 28009 Madrid,Calle,del Duque de Sesto,31,28009,Madrid,442749,4474878.0
CS6631,Consulta de otros profesionales sanitarios,,,,,,,,,CS6631,,,,,,,,,,,,,,Calle Santo Domingo 13 28917 Leganés,Calle,Santo Domingo,13,28917,Leganés,433787,4467836.0
CS6632,Centro de salud,,,,,,,,,,,,,,,,CS6632,,,,,,,Calle del Diamante 12 28021 Madrid,Calle,del Diamante,12,28021,Madrid,441584,4467175.0
CS6632,Centro de salud,,,,,,,CS6632,,,,,,,,,,,,,,,,Calle del Diamante 12 28021 Madrid,Calle,del Diamante,12,28021,Madrid,441584,4467175.0
CS6632,Centro de salud,,,,,,,,,,CS6632,,,,,,,,,,,,,Calle del Diamante 12 28021 Madrid,Calle,del Diamante,12,28021,Madrid,441584,4467175.0
CS6632,Centro de salud,,,,,,,,,,,,,,,,,,,,,,CS6632,Calle del Diamante 12 28021 Madrid,Calle,del Diamante,12,28021,Madrid,441584,4467175.0
CS6636,Consulta de otros profesionales sanitarios,,,,,,,,,CS6636,,,,,,,,,,,,,,Calle de Arauca 2 28033 Madrid,Calle,de Arauca,2,28033,Madrid,446272,4480294.0
CS6641,Consulta de otros profesionales sanitarios,,,,,,,,,CS6641,,,,,,,,,,,,,,Calle de Rodríguez San Pedro 46 28015 Madrid,Calle,de Rodríguez San Pedro,46,28015,Madrid,439515,4475937.0
CS6648,Consulta de otros profesionales sanitarios,,,,,,,,,CS6648,,,,,,,,,,,,,,Calle de Rabat 10 28030 Madrid,Calle,de Rabat,10,28030,Madrid,446715,4473335.0
CS6649,Consulta de otros profesionales sanitarios,,,,,,,,,CS6649,,,,,,,,,,,,,,Calle Picasso 3 28980 Parla,Calle,Picasso,3,28980,Parla,435465,4454974.0
CS6652,Otros centros especializados,,,,,,,,,,CS6652,,,,,,,,,,,,,Avda Cristóbal Colón 22 28850 Torrejón de Ardoz,Avda,Cristóbal Colón,22,28850,Torrejón de Ardoz,461989,4479374.0
CS6652,Otros centros especializados,,,,,,,CS6652,,,,,,,,,,,,,,,,Avda Cristóbal Colón 22 28850 Torrejón de Ardoz,Avda,Cristóbal Colón,22,28850,Torrejón de Ardoz,461989,4479374.0
CS6652,Otros centros especializados,,,,,,,,,CS6652,,,,,,,,,,,,,,Avda Cristóbal Colón 22 28850 Torrejón de Ardoz,Avda,Cristóbal Colón,22,28850,Torrejón de Ardoz,461989,4479374.0
CS6652,Otros centros especializados,,,,,,,,,,,,,,,,,,,CS6652,,,,Avda Cristóbal Colón 22 28850 Torrejón de Ardoz,Avda,Cristóbal Colón,22,28850,Torrejón de Ardoz,461989,4479374.0
CS6663,Consulta de otros profesionales sanitarios,,,,,,,,,CS6663,,,,,,,,,,,,,,Calle de Fermín Caballero 6 28034 Madrid,Calle,de Fermín Caballero,6,28034,Madrid,440712,4482081.0
CS6683,Consulta de otros profesionales sanitarios,,,,,,,,,CS6683,,,,,,,,,,,,,,Calle del Jazmín 41 28033 Madrid,Calle,del Jazmín,41,28033,Madrid,443888,4481515.0
CS6696,Consulta de otros profesionales sanitarios,,,,,,,,,CS6696,,,,,,,,,,,,,,Avda de Moratalaz 105 28030 Madrid,Avda,de Moratalaz,105,28030,Madrid,444556,4473029.0
CS6702,Consulta de otros profesionales sanitarios,,,,,,,CS6702,,,,,,,,,,,,,,,,Calle de Cisneros 39 28922 Alcorcón,Calle,de Cisneros,39,28922,Alcorcón,429304,4466373.0
CS6702,Consulta de otros profesionales sanitarios,,,,,,,,,CS6702,,,,,,,,,,,,,,Calle de Cisneros 39 28922 Alcorcón,Calle,de Cisneros,39,28922,Alcorcón,429304,4466373.0
CS6704,Centro móvil de asistencia sanitaria,,,,,,,,,,CS6704,,,,,,,,,,,,,,,,,,,,
